Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
1,20100205,1.0574197165125394,-0.8545427519658456,-1.8522100326949895,0.9723124689987013,0.14872608328229725,False
1,20100212,1.0543479637937685,-1.0576575549319773,-1.9065785900674905,0.9759820023795113,0.14872608328229725,True
1,20100219,1.001205911680396,-0.9817567601393702,-1.9836007130118676,0.977164139866858,0.14872608328229725,False
1,20100226,0.6428284172699379,-0.6236332917517172,-1.8771289548240517,0.9779317109525236,0.14872608328229725,False
1,20100305,0.8999137201579602,-0.6305819560637166,-1.7321461351640501,0.97869928203819,0.14872608328229725,False
1,20100312,0.6956598847150639,-0.0271171861985525,-1.6370011597621739,0.9794668531238556,0.14872608328229725,False
1,20100319,0.7540913388583872,-0.19869574344099517,-1.5169372622312334,0.9753142205682341,0.14872608328229725,False
1,20100326,0.6334407577764107,-0.36599819956836105,-1.4897529835449828,0.9703415528140854,0.14872608328229725,False
1,20100402,0.9710815025066611,0.212344476245729,-1.5192026187884216,0.9653688875765625,-0.010026469653915411,False
1,20100409,0.8832775847485907,0.40423451378478453,-1.4036694343718568,0.9603962223390394,-0.010026469653915411,False
1,20100416,0.742648401669766,0.4288220951964738,-1.3175858851987297,0.957019981645003,-0.010026469653915411,False
1,20100423,0.6100963160433787,0.34971422456756,-1.3470355204421685,0.9557723086866993,-0.010026469653915411,False
1,20100430,0.6700701321961477,0.48708397288939065,-1.3810158687999818,0.9545246357283947,-0.010026469653915411,False
1,20100507,0.987006502335419,0.7618234695330527,-1.2564212581546668,0.9532769627700909,-0.010026469653915411,False
1,20100514,0.7926077893602231,0.8810197881158089,-1.213379483568103,0.9532129825743171,-0.010026469653915411,False
1,20100521,0.6249919581501199,0.9697488862536451,-1.2768094671693544,0.9602511639869812,-0.010026469653915411,False
1,20100528,0.6824198731291748,1.1835539420074677,-1.4285883565009199,0.9672893428830188,-0.010026469653915411,False
1,20100604,1.0075082269425981,1.1969167579920816,-1.5509176105890468,0.9743275217790566,-0.010026469653915411,False
1,20100611,0.8782140995290156,1.1830194293680836,-1.6347358032049855,0.9813657031917206,-0.010026469653915411,False
1,20100618,0.8086138066536461,1.3797200806616,-1.7049618564777995,0.9813072369246313,-0.010026469653915411,False
1,20100625,0.665836544378751,1.392013871367445,-1.6687161515627988,0.9784101141022673,-0.010026469653915411,False
1,20100702,0.7893590102914894,1.2086760360585418,-1.6324704466477982,0.975512991279904,-0.021213730095728533,False
1,20100709,0.8844394198472144,1.1856919925650062,-1.6936350736918622,0.97261586845754,-0.021213730095728533,False
1,20100716,0.7123122874106469,1.3284068672806828,-1.7366768482784247,0.9724138185815272,-0.021213730095728533,False
1,20100723,0.5991257858080743,1.3396316327077582,-1.770657196636238,0.9758051967840239,-0.021213730095728533,False
1,20100730,0.575950041857989,1.258385711521306,-1.6981657868062368,0.9791965749865192,-0.021213730095728533,False
1,20100806,0.9897295184608701,1.5427464356738896,-1.7276154220496756,0.9825879531890167,-0.021213730095728533,False
1,20100813,0.8173919390841471,1.5341942334437368,-1.5803672458324844,0.9859793339081397,-0.021213730095728533,False
1,20100820,0.8259734287313102,1.5154862910652775,-1.6437972294337357,0.9850718937542804,-0.021213730095728533,False
1,20100827,0.7126737826598186,1.4390509836332857,-1.7457382745071748,0.9841644561170467,-0.021213730095728533,False
1,20100903,0.8739655380113481,1.2247114152400784,-1.8408832499090522,0.9832570184798145,-0.021213730095728533,False
1,20100910,0.8160149434308441,1.0900142301151703,-1.8680675285953026,0.9823495808425802,-0.021213730095728533,True
1,20100917,0.6794228648692762,1.2728175527846888,-1.8295564671231146,0.9830358497922016,-0.021213730095728533,False
1,20100924,0.5401627741652686,1.2102795739766956,-1.7344114917212374,0.9849174056026875,-0.021213730095728533,False
1,20101001,0.7200925511905889,0.7265456353336721,-1.7819839794221755,0.9867989588965465,0.005955330977246594,False
1,20101008,0.8173957844012578,0.3010735743835652,-1.7140232827065498,0.9886805121904053,0.005955330977246594,False
1,20101015,0.73086581843012,0.4747901821835464,-1.5169372622312334,0.9903663801566974,0.005955330977246594,False
1,20101022,0.528933331817922,0.6180395695386071,-1.5056104794452958,0.9915630385790095,0.005955330977246594,False
1,20101029,0.5976089588306915,0.6062802914721469,-1.5259986884599834,0.9927596970013216,0.005955330977246594,False
1,20101105,0.8943364155146103,0.023661514542980513,-1.5871633155040474,0.9939563554236337,0.005955330977246594,False
1,20101112,0.7930117957418824,0.07016411416943678,-1.498814409773733,0.9951530138459458,0.005955330977246594,False
1,20101119,0.77405932636238,-0.3681362501258996,-1.4014040778146684,0.9922772571826554,0.005955330977246594,False
1,20101126,1.6101764492276631,0.3326098201072538,-1.4829569138734209,0.9887227638328882,0.005955330977246594,True
1,20101203,0.8879119006819041,-0.48252195495419437,-1.5441215409174838,0.9851682729997481,0.005955330977246594,False
1,20101210,1.12639329358019,-0.6396686709332542,-1.2382984056971664,0.9816137796499815,0.005955330977246594,False
1,20101217,1.495722127081106,-0.45205473450927464,-1.1793991352102897,0.9800876923008343,0.005955330977246594,False
1,20101224,2.3762736434824987,-0.3189610873025203,-1.1408880737381017,0.980082905677211,0.005955330977246594,False
1,20101231,0.5676806785499872,-0.5274210166624973,-1.011762749978412,0.9800781215702148,0.005955330977246594,True
1,20110107,0.7048579718470394,-0.53597321889265,-0.9370059835912226,0.980073334946593,-0.04518643104247201,False
1,20110114,0.6096671999181843,-1.2238909857805744,-0.9211484876909105,0.9813988169633445,-0.04518643104247201,False
1,20110121,0.49695060669882546,-0.7620720653523175,-0.8463917213037219,0.9907058906893341,-0.04518643104247201,False
1,20110128,0.4783334064425727,-0.7732968307793933,-0.8599838606468476,1.0000129644153215,-0.04518643104247201,False
1,20110204,0.9917457404927696,-0.8566808025233839,-0.9075563483477858,1.0093200406579375,-0.04518643104247201,False
1,20110211,1.0679173081838675,-1.170974234481503,-0.8327995819605971,1.0186271143839263,-0.04518643104247201,True
1,20110218,1.1338863812813054,-0.05010122969208841,-0.7806963811452834,1.0264583703753123,-0.04518643104247201,False
1,20110225,0.726242896685296,0.24601877252695578,-0.7353892500015325,1.0336993012861582,-0.04518643104247201,False
1,20110304,1.0442579402955274,0.06856057625128305,-0.23021473774871037,1.040940232197005,-0.04518643104247201,False
1,20110311,0.8970517941669073,-0.2532160326582197,0.15716123353035857,1.0481811631078508,-0.04518643104247201,False
1,20110318,0.9389186676957707,0.23853559557557197,0.22285657368879705,1.0545143795525478,-0.04518643104247201,False
1,20110325,0.8756292135735286,0.6239192085718371,0.18887622533098467,1.06048450970746,-0.04518643104247201,False
1,20110401,0.7940488972591879,0.04664555803651642,0.30440940974754854,1.0664546398623715,-0.07715003230479697,False
1,20110408,1.0052659640578347,0.5100680163829269,0.5264143523519272,1.072424770017283,-0.07715003230479697,False
1,20110415,0.9089197717989914,0.6934058516918293,0.8005224957716196,1.0778974813925386,-0.07715003230479697,False
1,20110422,0.9176573423360921,0.785342025665973,0.9455053154316223,1.0821266521102213,-0.07715003230479697,False
1,20110429,0.7232134424547493,0.7340288122850559,0.9523013851031852,1.0863558203112753,-0.07715003230479697,False
1,20110506,1.03208028173332,0.337420433861715,1.1697756145931892,1.0905849885123309,-0.07715003230479697,False
1,20110513,0.9884603866105922,0.9269878751028807,1.1539181186928762,1.0948141567133858,-0.07715003230479697,False
1,20110520,0.675594559299126,0.4988432509558508,1.1720409711503765,1.089022583726012,-0.07715003230479697,False
1,20110527,0.7426278283372022,1.0381665040948684,0.8979328277306842,1.083231010738638,-0.07715003230479697,False
1,20110603,1.0421580781863689,1.3203891776899142,0.7008468072553677,1.0774394352346384,-0.07715003230479697,False
1,20110610,0.9604139194664462,1.3273378420019133,0.5853136228388038,1.0716478622472645,-0.07715003230479697,False
1,20110617,0.8597030087606075,1.5026579877200479,0.5603947007097406,1.0705037207869703,-0.07715003230479697,False
1,20110624,0.6943991877539322,1.3513909107742184,0.462984368750676,1.0728451548594569,-0.07715003230479697,False
1,20110701,0.78248342381331,1.4566899007329759,0.30440940974754854,1.0751865889319439,0.07201344025271887,False
1,20110708,0.8645491361014412,1.4716562546357437,0.2047337212312967,1.0775280230044304,0.07201344025271887,False
1,20110715,0.7232653276552191,1.6165091799089588,0.41994259416411345,1.0796403106832662,0.07201344025271887,False
1,20110722,0.6201449979525857,1.4684491787994363,0.5921096925103657,1.0811797235697866,0.07201344025271887,False
1,20110729,0.5409225521213215,1.5251075185741994,0.6623357457831798,1.0827191389729327,0.07201344025271887,False
1,20110805,1.0232067606299622,1.782742610757556,0.6668664588975554,1.0842585543760797,0.07201344025271887,False
1,20110812,0.8473558727198178,1.7351709858523303,0.5626600572669279,1.0857979697792257,0.07201344025271887,False
1,20110819,0.8573046827062625,1.6913409494227962,0.3723701064631743,1.087396603920788,0.07201344025271887,False
1,20110826,0.7402298921306745,1.585507446824654,0.30214405319036125,1.0890051082715242,0.07201344025271887,False
1,20110902,0.8918022983772078,1.5785587825126548,0.3247976187622362,1.0906136126222594,0.07201344025271887,False
1,20110909,0.8745108110658711,0.9462303301207248,0.35424725400567497,1.0922221169729953,0.07201344025271887,True
1,20110916,0.8280631725175635,1.15682831003824,0.3089401228619231,1.0967519591263784,0.07201344025271887,False
1,20110923,0.5901859905757012,0.9355400773330335,0.1752840859878589,1.1051769200277075,0.07201344025271887,False
1,20110930,0.6159541516322975,1.143465494053626,-0.07843584841714582,1.1136018784124109,0.07201344025271887,False
1,20111007,1.0349131817823047,0.5886413743724567,-0.23701080742027328,1.1220268367971136,0.02087167823299837,False
1,20111014,0.7913220535369806,0.7185279457429035,-0.26192972954933647,1.1298259856674802,0.02087167823299837,False
1,20111021,0.8073356728628504,0.289314296317105,-0.08296656153152039,1.13387027745183,0.02087167823299837,False
1,20111028,0.7057737775319636,0.4421849111810877,-0.039924786944957845,1.1379145692361794,0.02087167823299837,False
1,20111104,1.1522921599778577,-0.17731523786561298,-0.13053904923245954,1.1419588610205287,0.02087167823299837,False
1,20111111,0.9710294223822832,0.04343848220020896,-0.20982652873402277,1.1460031528048786,0.02087167823299837,False
1,20111118,0.8727608550934841,0.2112754509669597,-0.18490760660495953,1.1516007316376997,0.02087167823299837,False
1,20111125,1.747857496786649,0.09849328405681833,-0.34801327872246257,1.1578196252899096,0.02087167823299837,True
1,20111202,0.9517940829703024,-0.5017644099720387,-0.4929960983824653,1.164038516425493,0.02087167823299837,False
1,20111209,1.3338421622540382,-0.7679517043855476,-0.5247110901830914,1.1702574100777028,0.02087167823299837,False
1,20111216,1.4782529400463058,-0.3563769720594391,-0.5224457336259041,1.1757337831445318,0.02087167823299837,False
1,20111223,2.167596594699589,-0.5525431107135713,-0.6289174918137178,1.1802201304419344,0.02087167823299837,False
1,20111230,0.7982981853114243,-0.7348119207437053,-0.5904064303415298,1.1847064752227123,0.02087167823299837,True
1,20120106,0.8920516237770033,-0.4964192835781931,-0.5269764467402787,1.1891928225201156,-0.2550807459984047,False
1,20120113,0.7312061732953586,-0.5220758902686516,-0.29137936479277426,1.1936791673008926,-0.2550807459984047,False
1,20120120,0.6156564673827468,-0.22381783749206924,-0.2755218688924622,1.1960237320567582,-0.2550807459984047,False
